brand,legacy_brand_source,legacy_lesson_id,bea_lesson_id,course_title,cefr_level,module_number,module_title,lesson_number,lesson_title,primary_skill,grammar_target,vocabulary_theme,learning_objective,polly_voice_id,polly_engine,fallback_voice_id,fallback_engine,language_code,output_format,text_type,ssml_file,plain_text_file,transcript_file,vtt_placeholder_file,pronunciation_ssml_file,target_s3_key,target_pronunciation_s3_key,lms_media_type,lms_access_level,qa_status
British English Academy,BEA curriculum pack,B2-M05-L02,BEA-B2-M05-L02,B2 Confident English,B2,5,Global Issues and Critical Thinking,2,Global Issues and Critical Thinking: Vocabulary Lesson 2,vocabulary,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l02-global-issues-and-critical-thinking-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M05-L03,BEA-B2-M05-L03,B2 Confident English,B2,5,Global Issues and Critical Thinking,3,Global Issues and Critical Thinking: Reading Lesson 3,reading,advanced passives,academic topics,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about academic topics.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l03-global-issues-and-critical-thinking-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M05-L04,BEA-B2-M05-L04,B2 Confident English,B2,5,Global Issues and Critical Thinking,4,Global Issues and Critical Thinking: Listening Lesson 4,listening,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l04-global-issues-and-critical-thinking-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M05-L05,BEA-B2-M05-L05,B2 Confident English,B2,5,Global Issues and Critical Thinking,5,Global Issues and Critical Thinking: Speaking Lesson 5,speaking,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l05-global-issues-and-critical-thinking-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M05-L06,BEA-B2-M05-L06,B2 Confident English,B2,5,Global Issues and Critical Thinking,6,Global Issues and Critical Thinking: Writing Lesson 6,writing,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m05-l06-global-issues-and-critical-thinking-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L01,BEA-B2-M06-L01,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",1,"B2 Review, Presentations and Integrated Assessment: Grammar Lesson 1",grammar,advanced linking,argument,"Learners can argue, evaluate, clarify and organise detailed communication in a grammar task about argument.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1.ssml,plain_text/lessons/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1.txt,transcripts/lessons/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1.txt,captions/vtt_placeholders/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l01-b2-review-presentations-and-integrated-assessment-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L02,BEA-B2-M06-L02,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",2,"B2 Review, Presentations and Integrated Assessment: Vocabulary Lesson 2",vocabulary,advanced passives,academic topics,"Learners can argue, evaluate, clarify and organise detailed communication in a vocabulary task about academic topics.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2.ssml,plain_text/lessons/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2.txt,transcripts/lessons/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2.txt,captions/vtt_placeholders/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l02-b2-review-presentations-and-integrated-assessment-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L03,BEA-B2-M06-L03,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",3,"B2 Review, Presentations and Integrated Assessment: Reading Lesson 3",reading,mixed conditionals,business,"Learners can argue, evaluate, clarify and organise detailed communication in a reading task about business.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3.ssml,plain_text/lessons/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3.txt,transcripts/lessons/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3.txt,captions/vtt_placeholders/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l03-b2-review-presentations-and-integrated-assessment-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L04,BEA-B2-M06-L04,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",4,"B2 Review, Presentations and Integrated Assessment: Listening Lesson 4",listening,modal perfect,culture,"Learners can argue, evaluate, clarify and organise detailed communication in a listening task about culture.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4.ssml,plain_text/lessons/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4.txt,transcripts/lessons/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4.txt,captions/vtt_placeholders/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l04-b2-review-presentations-and-integrated-assessment-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L05,BEA-B2-M06-L05,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",5,"B2 Review, Presentations and Integrated Assessment: Speaking Lesson 5",speaking,participle clauses,global issues,"Learners can argue, evaluate, clarify and organise detailed communication in a speaking task about global issues.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5.ssml,plain_text/lessons/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5.txt,transcripts/lessons/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5.txt,captions/vtt_placeholders/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l05-b2-review-presentations-and-integrated-assessment-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B2-M06-L06,BEA-B2-M06-L06,B2 Confident English,B2,6,"B2 Review, Presentations and Integrated Assessment",6,"B2 Review, Presentations and Integrated Assessment: Writing Lesson 6",writing,cleft sentences,research,"Learners can argue, evaluate, clarify and organise detailed communication in a writing task about research.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6.ssml,plain_text/lessons/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6.txt,transcripts/lessons/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6.txt,captions/vtt_placeholders/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6.vtt,ssml/pronunciation_drills/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6-pronunciation.ssml,bea/audio/B2/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6.mp3,bea/audio/B2/pronunciation/bea-b2-m06-l06-b2-review-presentations-and-integrated-assessment-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M01-L01,BEA-C1-M01-L01,C1 Advanced English,C1,1,Advanced Academic and Professional Discourse,1,Advanced Academic and Professional Discourse: Grammar Lesson 1,grammar,inversion,professional communication,"Learners can synthesise, justify, negotiate and adapt register in a grammar task about professional communication.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1.ssml,plain_text/lessons/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1.txt,transcripts/lessons/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1.txt,captions/vtt_placeholders/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1.vtt,ssml/pronunciation_drills/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1-pronunciation.ssml,bea/audio/C1/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1.mp3,bea/audio/C1/pronunciation/bea-c1-m01-l01-advanced-academic-and-professional-discourse-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M01-L02,BEA-C1-M01-L02,C1 Advanced English,C1,1,Advanced Academic and Professional Discourse,2,Advanced Academic and Professional Discourse: Vocabulary Lesson 2,vocabulary,subjunctive forms,research,"Learners can synthesise, justify, negotiate and adapt register in a vocabulary task about research.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2.ssml,plain_text/lessons/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2.txt,transcripts/lessons/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2.txt,captions/vtt_placeholders/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2-pronunciation.ssml,bea/audio/C1/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2.mp3,bea/audio/C1/pronunciation/bea-c1-m01-l02-advanced-academic-and-professional-discourse-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M01-L03,BEA-C1-M01-L03,C1 Advanced English,C1,1,Advanced Academic and Professional Discourse,3,Advanced Academic and Professional Discourse: Reading Lesson 3,reading,nominalisation,policy,"Learners can synthesise, justify, negotiate and adapt register in a reading task about policy.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3.ssml,plain_text/lessons/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3.txt,transcripts/lessons/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3.txt,captions/vtt_placeholders/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3.vtt,ssml/pronunciation_drills/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3-pronunciation.ssml,bea/audio/C1/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3.mp3,bea/audio/C1/pronunciation/bea-c1-m01-l03-advanced-academic-and-professional-discourse-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M01-L04,BEA-C1-M01-L04,C1 Advanced English,C1,1,Advanced Academic and Professional Discourse,4,Advanced Academic and Professional Discourse: Listening Lesson 4,listening,advanced modality,critical thinking,"Learners can synthesise, justify, negotiate and adapt register in a listening task about critical thinking.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4.ssml,plain_text/lessons/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4.txt,transcripts/lessons/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4.txt,captions/vtt_placeholders/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4.vtt,ssml/pronunciation_drills/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4-pronunciation.ssml,bea/audio/C1/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4.mp3,bea/audio/C1/pronunciation/bea-c1-m01-l04-advanced-academic-and-professional-discourse-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M01-L05,BEA-C1-M01-L05,C1 Advanced English,C1,1,Advanced Academic and Professional Discourse,5,Advanced Academic and Professional Discourse: Speaking Lesson 5,speaking,hedging,analysis,"Learners can synthesise, justify, negotiate and adapt register in a speaking task about analysis.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5.ssml,plain_text/lessons/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5.txt,transcripts/lessons/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5.txt,captions/vtt_placeholders/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5.vtt,ssml/pronunciation_drills/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5-pronunciation.ssml,bea/audio/C1/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5.mp3,bea/audio/C1/pronunciation/bea-c1-m01-l05-advanced-academic-and-professional-discourse-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
